Recording timestamp	Computer timestamp	Sensor	Participant name	Eyetracker timestamp	Event	Pupil diameter left	Pupil diameter right	Eye movement type	Gaze event duration	Fixation point X	Fixation point Y
24024	60734283	Eye Tracker	Arthur	218828739				EyesNotFound	8		
24033	60734291	Eye Tracker	Arthur	218837073				EyesNotFound	8		
24041	60734300	Eye Tracker	Arthur	218845406				EyesNotFound	8		
24049	60734308	Eye Tracker	Arthur	218853739				EyesNotFound	8		
24058	60734316	Eye Tracker	Arthur	218862073				EyesNotFound	8		
24066	60734325	Eye Tracker	Arthur	218870406				EyesNotFound	8		
24074	60734333	Eye Tracker	Arthur	218878739				EyesNotFound	8		
24083	60734341	Eye Tracker	Arthur	218887073				EyesNotFound	8		
24091	60734350	Eye Tracker	Arthur	218895406				EyesNotFound	8		
24099	60734358	Eye Tracker	Arthur	218903739				EyesNotFound	8		
24108	60734366	Eye Tracker	Arthur	218912072				EyesNotFound	8		
24116	60734375	Eye Tracker	Arthur	218920406				EyesNotFound	8		
24124	60734383	Eye Tracker	Arthur	218928739				EyesNotFound	8		
24133	60734391	Eye Tracker	Arthur	218937073				EyesNotFound	8		
24141	60734400	Eye Tracker	Arthur	218945406				EyesNotFound	8		
24149	60734408	Eye Tracker	Arthur	218953739				EyesNotFound	8		
24158	60734416	Eye Tracker	Arthur	218962073				EyesNotFound	8		
24166	60734425	Eye Tracker	Arthur	218970406				EyesNotFound	8		
24174	60734433	Eye Tracker	Arthur	218978739				EyesNotFound	8		
24183	60734441	Eye Tracker	Arthur	218987073				EyesNotFound	8		
24191	60734450	Eye Tracker	Arthur	218995406				EyesNotFound	8		
24199	60734458	Eye Tracker	Arthur	219003739				EyesNotFound	8		
24208	60734466	Eye Tracker	Arthur	219012072				EyesNotFound	8		
24216	60734475	Eye Tracker	Arthur	219020406				EyesNotFound	8		
24224	60734483	Eye Tracker	Arthur	219028739				EyesNotFound	8		
24233	60734491	Eye Tracker	Arthur	219037072				EyesNotFound	8		
24241	60734500	Eye Tracker	Arthur	219045406				EyesNotFound	8		
24249	60734508	Eye Tracker	Arthur	219053739				EyesNotFound	8		
24258	60734516	Eye Tracker	Arthur	219062073				EyesNotFound	8		
24266	60734525	Eye Tracker	Arthur	219070406				EyesNotFound	8		
24274	60734533	Eye Tracker	Arthur	219078739				EyesNotFound	8		
24283	60734541	Eye Tracker	Arthur	219087073				EyesNotFound	8		
24291	60734550	Eye Tracker	Arthur	219095406				EyesNotFound	8		
24299	60734558	Eye Tracker	Arthur	219103739				EyesNotFound	8		
24308	60734566	Eye Tracker	Arthur	219112073				EyesNotFound	8		
24316	60734575	Eye Tracker	Arthur	219120406				EyesNotFound	8		
24324	60734583	Eye Tracker	Arthur	219128739				EyesNotFound	8		
24333	60734591	Eye Tracker	Arthur	219137073				EyesNotFound	8		
24341	60734600	Eye Tracker	Arthur	219145406				EyesNotFound	8		
24349	60734608	Eye Tracker	Arthur	219153739				EyesNotFound	8		
24358	60734616	Eye Tracker	Arthur	219162073				EyesNotFound	8		
24366	60734625	Eye Tracker	Arthur	219170406				EyesNotFound	8		
24374	60734633	Eye Tracker	Arthur	219178739				EyesNotFound	8		
24383	60734642	Eye Tracker	Arthur	219187073				EyesNotFound	8		
24391	60734650	Eye Tracker	Arthur	219195406				EyesNotFound	8		
24399	60734658	Eye Tracker	Arthur	219203739				EyesNotFound	8		
24408	60734666	Eye Tracker	Arthur	219212072				EyesNotFound	8		
24416	60734675	Eye Tracker	Arthur	219220406				EyesNotFound	8		
24424	60734683	Eye Tracker	Arthur	219228739				EyesNotFound	8		
24433	60734692	Eye Tracker	Arthur	219237072				EyesNotFound	8		
24441	60734700	Eye Tracker	Arthur	219245406				EyesNotFound	8		
24449	60734708	Eye Tracker	Arthur	219253739				EyesNotFound	8		
24458	60734717	Eye Tracker	Arthur	219262072				EyesNotFound	8		
24466	60734725	Eye Tracker	Arthur	219270406				EyesNotFound	8		
24474	60734733	Eye Tracker	Arthur	219278739				EyesNotFound	8		
24483	60734742	Eye Tracker	Arthur	219287072				EyesNotFound	8		
24491	60734750	Eye Tracker	Arthur	219295406				EyesNotFound	8		
24499	60734758	Eye Tracker	Arthur	219303739				EyesNotFound	8		
24508	60734767	Eye Tracker	Arthur	219312073				EyesNotFound	8		
24516	60734775	Eye Tracker	Arthur	219320406				EyesNotFound	8		
24524	60734783	Eye Tracker	Arthur	219328739				EyesNotFound	8		
24533	60734792	Eye Tracker	Arthur	219337073				EyesNotFound	8		
24541	60734800	Eye Tracker	Arthur	219345406				EyesNotFound	8		
24549	60734808	Eye Tracker	Arthur	219353739				EyesNotFound	8		
24558	60734817	Eye Tracker	Arthur	219362073				EyesNotFound	8		
24566	60734825	Eye Tracker	Arthur	219370406				EyesNotFound	8		
24574	60734833	Eye Tracker	Arthur	219378739				EyesNotFound	8		
24583	60734842	Eye Tracker	Arthur	219387073				EyesNotFound	8		
24591	60734850	Eye Tracker	Arthur	219395406				EyesNotFound	8		
24599	60734858	Eye Tracker	Arthur	219403739				EyesNotFound	8		
24608	60734867	Eye Tracker	Arthur	219412073				EyesNotFound	8		
24616	60734875	Eye Tracker	Arthur	219420406				EyesNotFound	8		
24624	60734883	Eye Tracker	Arthur	219428739				EyesNotFound	8		
24633	60734892	Eye Tracker	Arthur	219437073				EyesNotFound	8		
24641	60734900	Eye Tracker	Arthur	219445406				EyesNotFound	8		
24649	60734908	Eye Tracker	Arthur	219453739				EyesNotFound	8		
24658	60734917	Eye Tracker	Arthur	219462073				EyesNotFound	8		
24666	60734925	Eye Tracker	Arthur	219470406				EyesNotFound	8		
24674	60734933	Eye Tracker	Arthur	219478739				EyesNotFound	8		
24683	60734942	Eye Tracker	Arthur	219487073				EyesNotFound	8		
24691	60734950	Eye Tracker	Arthur	219495406				EyesNotFound	8		
24699	60734958	Eye Tracker	Arthur	219503739				EyesNotFound	8		
24708	60734967	Eye Tracker	Arthur	219512073				EyesNotFound	8		
24716	60734975	Eye Tracker	Arthur	219520406				EyesNotFound	8		
24724	60734983	Eye Tracker	Arthur	219528739				EyesNotFound	8		
24733	60734992	Eye Tracker	Arthur	219537073				EyesNotFound	8		
24741	60735000	Eye Tracker	Arthur	219545406				EyesNotFound	8		
24749	60735008	Eye Tracker	Arthur	219553739				EyesNotFound	8		
24758	60735017	Eye Tracker	Arthur	219562073				EyesNotFound	8		
24766	60735025	Eye Tracker	Arthur	219570406				EyesNotFound	8		
24774	60735033	Eye Tracker	Arthur	219578739				EyesNotFound	8		
24783	60735042	Eye Tracker	Arthur	219587073				EyesNotFound	8		
24791	60735050	Eye Tracker	Arthur	219595406				EyesNotFound	8		
24799	60735058	Eye Tracker	Arthur	219603739				EyesNotFound	8		
24808	60735067	Eye Tracker	Arthur	219612072				EyesNotFound	8		
24816	60735075	Eye Tracker	Arthur	219620406				EyesNotFound	8		
24824	60735083	Eye Tracker	Arthur	219628739				EyesNotFound	8		
24833	60735092	Eye Tracker	Arthur	219637072				EyesNotFound	8		
24841	60735100	Eye Tracker	Arthur	219645406				EyesNotFound	8		
24849	60735108	Eye Tracker	Arthur	219653739				EyesNotFound	8		
24858	60735117	Eye Tracker	Arthur	219662072				EyesNotFound	8		
24866	60735125	Eye Tracker	Arthur	219670406				EyesNotFound	8		
24874	60735133	Eye Tracker	Arthur	219678739				EyesNotFound	8		
24883	60735142	Eye Tracker	Arthur	219687072				EyesNotFound	8		
24891	60735150	Eye Tracker	Arthur	219695406				EyesNotFound	8		
24899	60735158	Eye Tracker	Arthur	219703739				EyesNotFound	8		
24908	60735167	Eye Tracker	Arthur	219712072				EyesNotFound	8		
24916	60735175	Eye Tracker	Arthur	219720405				EyesNotFound	8		
24924	60735183	Eye Tracker	Arthur	219728739				EyesNotFound	8		
24933	60735192	Eye Tracker	Arthur	219737072				EyesNotFound	8		
24941	60735200	Eye Tracker	Arthur	219745405				EyesNotFound	8		
24949	60735208	Eye Tracker	Arthur	219753739				EyesNotFound	8		
24958	60735217	Eye Tracker	Arthur	219762072				EyesNotFound	8		
24966	60735225	Eye Tracker	Arthur	219770405				EyesNotFound	8		
24974	60735233	Eye Tracker	Arthur	219778739				EyesNotFound	8		
24983	60735242	Eye Tracker	Arthur	219787072				EyesNotFound	8		
24991	60735250	Eye Tracker	Arthur	219795405				EyesNotFound	8		
24999	60735258	Eye Tracker	Arthur	219803739				EyesNotFound	8		
25008	60735267	Eye Tracker	Arthur	219812072				EyesNotFound	8		
25016	60735275	Eye Tracker	Arthur	219820405				EyesNotFound	8		
25024	60735283	Eye Tracker	Arthur	219828739				EyesNotFound	8		
25033	60735292	Eye Tracker	Arthur	219837072				EyesNotFound	8		
25041	60735300	Eye Tracker	Arthur	219845406				EyesNotFound	8		
25049	60735308	Eye Tracker	Arthur	219853739				EyesNotFound	8		
25058	60735317	Eye Tracker	Arthur	219862072				EyesNotFound	8		
25066	60735325	Eye Tracker	Arthur	219870406				EyesNotFound	8		
25074	60735333	Eye Tracker	Arthur	219878739				EyesNotFound	8		
25083	60735342	Eye Tracker	Arthur	219887072				EyesNotFound	8		
25091	60735350	Eye Tracker	Arthur	219895406				EyesNotFound	8		
25099	60735358	Eye Tracker	Arthur	219903739				EyesNotFound	8		
25108	60735367	Eye Tracker	Arthur	219912072				EyesNotFound	8		
25116	60735375	Eye Tracker	Arthur	219920406				EyesNotFound	8		
25124	60735383	Eye Tracker	Arthur	219928739				EyesNotFound	8		
25133	60735392	Eye Tracker	Arthur	219937072				EyesNotFound	8		
25141	60735400	Eye Tracker	Arthur	219945406				EyesNotFound	8		
25149	60735408	Eye Tracker	Arthur	219953740				EyesNotFound	8		
25158	60735417	Eye Tracker	Arthur	219962073				EyesNotFound	8		
25166	60735425	Eye Tracker	Arthur	219970406				EyesNotFound	8		
25174	60735433	Eye Tracker	Arthur	219978740				EyesNotFound	8		
25183	60735442	Eye Tracker	Arthur	219987073				EyesNotFound	8		
25191	60735450	Eye Tracker	Arthur	219995406				EyesNotFound	8		
25199	60735458	Eye Tracker	Arthur	220003740				EyesNotFound	8		
25208	60735467	Eye Tracker	Arthur	220012073				EyesNotFound	8		
25216	60735475	Eye Tracker	Arthur	220020406				EyesNotFound	8		
25224	60735483	Eye Tracker	Arthur	220028740				EyesNotFound	8		
25233	60735492	Eye Tracker	Arthur	220037073				EyesNotFound	8		
25241	60735500	Eye Tracker	Arthur	220045406				EyesNotFound	8		
25249	60735508	Eye Tracker	Arthur	220053740				EyesNotFound	8		
25258	60735517	Eye Tracker	Arthur	220062073				EyesNotFound	8		
25266	60735525	Eye Tracker	Arthur	220070406				EyesNotFound	8		
25274	60735533	Eye Tracker	Arthur	220078740				EyesNotFound	8		
25283	60735542	Eye Tracker	Arthur	220087073				EyesNotFound	8		
25291	60735550	Eye Tracker	Arthur	220095406				EyesNotFound	8		
25299	60735558	Eye Tracker	Arthur	220103740				EyesNotFound	8		
25308	60735567	Eye Tracker	Arthur	220112073				EyesNotFound	8		
25316	60735575	Eye Tracker	Arthur	220120406				EyesNotFound	8		
25324	60735583	Eye Tracker	Arthur	220128740				EyesNotFound	8		
25333	60735592	Eye Tracker	Arthur	220137073				EyesNotFound	8		
25341	60735600	Eye Tracker	Arthur	220145406				EyesNotFound	8		
25349	60735608	Eye Tracker	Arthur	220153740				EyesNotFound	8		
25358	60735617	Eye Tracker	Arthur	220162073				EyesNotFound	8		
25366	60735625	Eye Tracker	Arthur	220170406				EyesNotFound	8		
25374	60735633	Eye Tracker	Arthur	220178747				EyesNotFound	8		
25383	60735642	Eye Tracker	Arthur	220187080				EyesNotFound	8		
25391	60735650	Eye Tracker	Arthur	220195413				EyesNotFound	8		
25399	60735658	Eye Tracker	Arthur	220203747				EyesNotFound	8		
25408	60735667	Eye Tracker	Arthur	220212080				EyesNotFound	8		
25416	60735675	Eye Tracker	Arthur	220220413				EyesNotFound	8		
25424	60735683	Eye Tracker	Arthur	220228747				EyesNotFound	8		
25433	60735692	Eye Tracker	Arthur	220237080				EyesNotFound	8		
25441	60735700	Eye Tracker	Arthur	220245413				EyesNotFound	8		
25449	60735708	Eye Tracker	Arthur	220253747				EyesNotFound	8		
25458	60735717	Eye Tracker	Arthur	220262080				EyesNotFound	8		
25466	60735725	Eye Tracker	Arthur	220270414				EyesNotFound	8		
25474	60735733	Eye Tracker	Arthur	220278747				EyesNotFound	8		
25483	60735742	Eye Tracker	Arthur	220287080				EyesNotFound	8		
25491	60735750	Eye Tracker	Arthur	220295414				EyesNotFound	8		
25499	60735758	Eye Tracker	Arthur	220303747				EyesNotFound	8		
25508	60735767	Eye Tracker	Arthur	220312080				EyesNotFound	8		
25516	60735775	Eye Tracker	Arthur	220320414				EyesNotFound	8		
25524	60735783	Eye Tracker	Arthur	220328747				EyesNotFound	8		
25533	60735792	Eye Tracker	Arthur	220337080				EyesNotFound	8		
25541	60735800	Eye Tracker	Arthur	220345414				EyesNotFound	8		
25549	60735808	Eye Tracker	Arthur	220353747				EyesNotFound	8		
25558	60735817	Eye Tracker	Arthur	220362080				EyesNotFound	8		
25566	60735825	Eye Tracker	Arthur	220370414				EyesNotFound	8		
25574	60735833	Eye Tracker	Arthur	220378747				EyesNotFound	8		
25583	60735842	Eye Tracker	Arthur	220387080				EyesNotFound	8		
25591	60735850	Eye Tracker	Arthur	220395414				EyesNotFound	8		
25599	60735858	Eye Tracker	Arthur	220403748				EyesNotFound	8		
25608	60735867	Eye Tracker	Arthur	220412082				EyesNotFound	8		
25616	60735875	Eye Tracker	Arthur	220420415				EyesNotFound	8		
25624	60735883	Eye Tracker	Arthur	220428748				EyesNotFound	8		
25633	60735892	Eye Tracker	Arthur	220437082				EyesNotFound	8		
25641	60735900	Eye Tracker	Arthur	220445415				EyesNotFound	8		
25649	60735908	Eye Tracker	Arthur	220453748				EyesNotFound	8		
25658	60735917	Eye Tracker	Arthur	220462082				EyesNotFound	8		
25666	60735925	Eye Tracker	Arthur	220470415				EyesNotFound	8		
25674	60735933	Eye Tracker	Arthur	220478748				EyesNotFound	8		
25683	60735942	Eye Tracker	Arthur	220487082				EyesNotFound	8		
25691	60735950	Eye Tracker	Arthur	220495415				EyesNotFound	8		
25699	60735958	Eye Tracker	Arthur	220503749				EyesNotFound	8		
25708	60735967	Eye Tracker	Arthur	220512082				EyesNotFound	8		
25716	60735975	Eye Tracker	Arthur	220520415				EyesNotFound	8		
25724	60735983	Eye Tracker	Arthur	220528749				EyesNotFound	8		
25733	60735992	Eye Tracker	Arthur	220537082				EyesNotFound	8		
25741	60736000	Eye Tracker	Arthur	220545415				EyesNotFound	8		
25749	60736008	Eye Tracker	Arthur	220553749				EyesNotFound	8		
25758	60736017	Eye Tracker	Arthur	220562082				EyesNotFound	8		
25766	60736025	Eye Tracker	Arthur	220570415				EyesNotFound	8		
25774	60736033	Eye Tracker	Arthur	220578749				EyesNotFound	8		
25783	60736042	Eye Tracker	Arthur	220587082				EyesNotFound	8		
25791	60736050	Eye Tracker	Arthur	220595415				EyesNotFound	8		
25799	60736058	Eye Tracker	Arthur	220603749				EyesNotFound	8		
25808	60736067	Eye Tracker	Arthur	220612082				EyesNotFound	8		
25816	60736075	Eye Tracker	Arthur	220620415				EyesNotFound	8		
25824	60736083	Eye Tracker	Arthur	220628749				EyesNotFound	8		
25833	60736092	Eye Tracker	Arthur	220637083				EyesNotFound	8		
25841	60736100	Eye Tracker	Arthur	220645416				EyesNotFound	8		
25849	60736108	Eye Tracker	Arthur	220653749				EyesNotFound	8		
25858	60736117	Eye Tracker	Arthur	220662083				EyesNotFound	8		
25866	60736125	Eye Tracker	Arthur	220670416				EyesNotFound	8		
25874	60736133	Eye Tracker	Arthur	220678749				EyesNotFound	8		
25883	60736142	Eye Tracker	Arthur	220687083				EyesNotFound	8		
25891	60736150	Eye Tracker	Arthur	220695416				EyesNotFound	8		
25899	60736158	Eye Tracker	Arthur	220703749				EyesNotFound	8		
25908	60736167	Eye Tracker	Arthur	220712083				EyesNotFound	8		
25916	60736175	Eye Tracker	Arthur	220720416				EyesNotFound	8		
25924	60736183	Eye Tracker	Arthur	220728750				EyesNotFound	8		
25933	60736192	Eye Tracker	Arthur	220737083				EyesNotFound	8		
25941	60736200	Eye Tracker	Arthur	220745416				EyesNotFound	8		
25949	60736208	Eye Tracker	Arthur	220753750				EyesNotFound	8		
25958	60736217	Eye Tracker	Arthur	220762083				EyesNotFound	8		
25966	60736225	Eye Tracker	Arthur	220770416				EyesNotFound	8		
25974	60736233	Eye Tracker	Arthur	220778750				EyesNotFound	8		
25983	60736242	Eye Tracker	Arthur	220787083				EyesNotFound	8		
25991	60736250	Eye Tracker	Arthur	220795416				EyesNotFound	8		
25999	60736258	Eye Tracker	Arthur	220803750				EyesNotFound	8		
26008	60736267	Eye Tracker	Arthur	220812083				EyesNotFound	8		
26016	60736275	Eye Tracker	Arthur	220820416				EyesNotFound	8		
26024	60736283	Eye Tracker	Arthur	220828750				EyesNotFound	8		
26033	60736292	Eye Tracker	Arthur	220837083				EyesNotFound	8		
26041	60736300	Eye Tracker	Arthur	220845416				EyesNotFound	8		
26049	60736308	Eye Tracker	Arthur	220853750				EyesNotFound	8		
26058	60736317	Eye Tracker	Arthur	220862082				EyesNotFound	8		
26066	60736325	Eye Tracker	Arthur	220870418				EyesNotFound	8		
26074	60736333	Eye Tracker	Arthur	220878751				EyesNotFound	8		
26083	60736342	Eye Tracker	Arthur	220887084				EyesNotFound	8		
26091	60736350	Eye Tracker	Arthur	220895417				EyesNotFound	8		
26099	60736358	Eye Tracker	Arthur	220903751				EyesNotFound	8		
26108	60736367	Eye Tracker	Arthur	220912084				EyesNotFound	8		
26116	60736375	Eye Tracker	Arthur	220920417				EyesNotFound	8		
26124	60736383	Eye Tracker	Arthur	220928751				EyesNotFound	8		
26133	60736392	Eye Tracker	Arthur	220937084				EyesNotFound	8		
26141	60736400	Eye Tracker	Arthur	220945418				EyesNotFound	8		
26149	60736408	Eye Tracker	Arthur	220953751				EyesNotFound	8		
26158	60736417	Eye Tracker	Arthur	220962084				EyesNotFound	8		
26166	60736425	Eye Tracker	Arthur	220970418				EyesNotFound	8		
26174	60736433	Eye Tracker	Arthur	220978751				EyesNotFound	8		
26183	60736442	Eye Tracker	Arthur	220987084				EyesNotFound	8		
26191	60736450	Eye Tracker	Arthur	220995418				EyesNotFound	8		
26199	60736458	Eye Tracker	Arthur	221003751				EyesNotFound	8		
26208	60736467	Eye Tracker	Arthur	221012084				EyesNotFound	8		
26216	60736475	Eye Tracker	Arthur	221020418				EyesNotFound	8		
26224	60736483	Eye Tracker	Arthur	221028751				EyesNotFound	8		
26233	60736492	Eye Tracker	Arthur	221037084				EyesNotFound	8		
26241	60736500	Eye Tracker	Arthur	221045418				EyesNotFound	8		
26249	60736508	Eye Tracker	Arthur	221053751				EyesNotFound	8		
26258	60736517	Eye Tracker	Arthur	221062084				EyesNotFound	8		
26266	60736525	Eye Tracker	Arthur	221070418				EyesNotFound	8		
26274	60736533	Eye Tracker	Arthur	221078751				EyesNotFound	8		
26283	60736542	Eye Tracker	Arthur	221087084				EyesNotFound	8		
26291	60736550	Eye Tracker	Arthur	221095421				EyesNotFound	8		
26299	60736558	Eye Tracker	Arthur	221103754				EyesNotFound	8		
26308	60736567	Eye Tracker	Arthur	221112087				EyesNotFound	8		
26316	60736575	Eye Tracker	Arthur	221120420				EyesNotFound	8		
26324	60736583	Eye Tracker	Arthur	221128754				EyesNotFound	8		
26333	60736592	Eye Tracker	Arthur	221137087				EyesNotFound	8		
26341	60736600	Eye Tracker	Arthur	221145420				EyesNotFound	8		
26349	60736608	Eye Tracker	Arthur	221153754				EyesNotFound	8		
26358	60736617	Eye Tracker	Arthur	221162087				EyesNotFound	8		
26366	60736625	Eye Tracker	Arthur	221170421				EyesNotFound	8		
26374	60736633	Eye Tracker	Arthur	221178754				EyesNotFound	8		
26383	60736642	Eye Tracker	Arthur	221187087				EyesNotFound	8		
26391	60736650	Eye Tracker	Arthur	221195421				EyesNotFound	8		
26399	60736658	Eye Tracker	Arthur	221203754				EyesNotFound	8		
26408	60736667	Eye Tracker	Arthur	221212087				EyesNotFound	8		
26416	60736675	Eye Tracker	Arthur	221220421				EyesNotFound	8		
26424	60736683	Eye Tracker	Arthur	221228754				EyesNotFound	8		
26433	60736692	Eye Tracker	Arthur	221237087				EyesNotFound	8		
26441	60736700	Eye Tracker	Arthur	221245421				EyesNotFound	8		
26449	60736708	Eye Tracker	Arthur	221253754				EyesNotFound	8		
26458	60736717	Eye Tracker	Arthur	221262087				EyesNotFound	8		
26466	60736725	Eye Tracker	Arthur	221270421				EyesNotFound	8		
26474	60736733	Eye Tracker	Arthur	221278754				EyesNotFound	8		
26483	60736742	Eye Tracker	Arthur	221287087				EyesNotFound	8		
26491	60736750	Eye Tracker	Arthur	221295421				EyesNotFound	8		
26499	60736758	Eye Tracker	Arthur	221303754				EyesNotFound	8		
26508	60736767	Eye Tracker	Arthur	221312087				EyesNotFound	8		
26516	60736775	Eye Tracker	Arthur	221320420				EyesNotFound	8		
26524	60736783	Eye Tracker	Arthur	221328755				EyesNotFound	8		
26533	60736792	Eye Tracker	Arthur	221337089				EyesNotFound	8		
26541	60736800	Eye Tracker	Arthur	221345423				EyesNotFound	8		
26549	60736808	Eye Tracker	Arthur	221353757		3.194	3.340	Fixation	8	893	597
26558	60736817	Eye Tracker	Arthur	221362090		3.176	3.312	Fixation	8	893	597
26566	60736825	Eye Tracker	Arthur	221370424		3.163	3.298	Fixation	8	896	585
26574	60736833	Eye Tracker	Arthur	221378757		3.188	3.308	Fixation	8	889	598
26583	60736842	Eye Tracker	Arthur	221387090		3.190	3.303	Fixation	8	895	592
26591	60736850	Eye Tracker	Arthur	221395423		3.194	3.313	Fixation	8	894	593
26599	60736858	Eye Tracker	Arthur	221403757		3.157	3.317	Fixation	8	892	592
26608	60736867	Eye Tracker	Arthur	221412090		3.153	3.297	Fixation	8	898	587
26616	60736875	Eye Tracker	Arthur	221420423		3.179	3.311	Fixation	8	892	600
26624	60736883	Eye Tracker	Arthur	221428756		3.175	3.310	Fixation	8	895	592
26633	60736892	Eye Tracker	Arthur	221437090		3.150	3.320	Fixation	8	895	597
26641	60736900	Eye Tracker	Arthur	221445424		3.153	3.287	Fixation	8	891	594
26649	60736908	Eye Tracker	Arthur	221453757		3.163	3.297	Fixation	8	895	595
26658	60736917	Eye Tracker	Arthur	221462090		3.166	3.292	Fixation	8	896	601
26666	60736925	Eye Tracker	Arthur	221470424		3.157	3.277	Fixation	8	894	593
26674	60736933	Eye Tracker	Arthur	221478756		3.163	3.296	Fixation	8	894	605
26683	60736942	Eye Tracker	Arthur	221487090		3.136	3.270	Fixation	8	892	591
