world_index,X,Y
488,302.4329833984375,222.8180389404297
489,300.899658203125,223.13247680664062
490,298.7383728027344,224.49705505371094
491,295.54302978515625,223.59825134277344
492,291.5054016113281,223.7411346435547
493,288.58050537109375,225.5001678466797
494,283.5514831542969,225.163330078125
495,,
496,,
497,,
498,,
499,,
500,,
501,,
502,,
503,,
504,,
505,,
506,,
507,,
508,190.49273681640625,106.21683502197266
509,,
510,,
511,,
512,,
513,,
514,,
515,,
516,,
517,,
518,-202.70387268066406,137.0685577392578
519,-2776.635986328125,-463.48345947265625
520,-620.9005126953125,93.41263580322266
521,593.3430786132812,241.72213745117188
522,577.1572875976562,287.8474426269531
523,246.89564514160156,104.433837890625
524,1167.347900390625,-18.217668533325195
525,497.0832214355469,214.22166442871094
526,29.805917739868164,169.60992431640625
527,78.22159576416016,214.50633239746094
528,421.9739685058594,199.30982971191406
529,,
530,,
531,245.62098693847656,199.50332641601562
532,279.3636474609375,208.97052001953125
533,36.53417205810547,274.6435241699219
534,,
535,,
536,137.5769500732422,73.03850555419922
537,35.95197677612305,274.6582336425781
538,,
539,421.7118835449219,186.83444213867188
540,284.51690673828125,194.58782958984375
541,33.29084777832031,265.1267395019531
542,-126.36824035644531,278.7096862792969
543,135.25633239746094,160.22836303710938
544,22.213062286376953,212.44566345214844
545,98.77099609375,200.83673095703125
546,128.50967407226562,169.84765625
547,,
548,,
549,29.91375732421875,247.90699768066406
550,,
551,455.36346435546875,183.71734619140625
552,450.47186279296875,182.77792358398438
553,5.3034892082214355,182.56015014648438
554,239.98268127441406,195.53524780273438
555,24.35106086730957,275.2680358886719
556,352.9864807128906,81.08061218261719
557,1061.8056640625,-71.25824737548828
558,345.3478698730469,261.9542236328125
559,142.69239807128906,224.1128387451172
560,444.341064453125,183.8789825439453
561,153.38992309570312,255.44529724121094
562,91.07585144042969,-231.5255889892578
563,178.55738830566406,96.22180938720703
564,413.9241638183594,244.83322143554688
565,100.82695007324219,263.80792236328125
566,975.0115966796875,-59.25400924682617
567,1063.1627197265625,54.553009033203125
568,93.33349609375,176.58364868164062
569,,
570,,
571,,
572,,
573,,
574,,
575,,
576,,
577,,
578,,
579,,
580,,
581,,
582,,
583,,
584,,
585,,
586,,
587,,
588,,
589,,
590,,
591,,
592,,
593,,
594,,
595,,
596,,
597,,
598,,
599,342.62158203125,283.2808837890625
600,353.6903991699219,277.3445739746094
601,363.3912048339844,264.0045166015625
602,366.22283935546875,265.718994140625
603,374.67962646484375,250.30128479003906
604,376.7434997558594,254.98687744140625
605,380.6539611816406,248.02059936523438
606,382.6205139160156,245.68235778808594
607,384.535400390625,243.81594848632812
608,364.5985412597656,247.21775817871094
609,373.1971130371094,229.22085571289062
610,380.1833801269531,262.4786682128906
611,393.8876953125,222.7928466796875
612,397.6294860839844,221.4164581298828
613,388.9265441894531,212.67892456054688
614,400.84747314453125,214.8463592529297
615,402.0107727050781,210.79617309570312
616,400.8759765625,206.64723205566406
617,395.04376220703125,197.81300354003906
618,398.69366455078125,203.94322204589844
619,455.32159423828125,198.3312530517578
620,397.05535888671875,197.34085083007812
621,396.4139404296875,197.6786346435547
622,403.72900390625,202.0793914794922
623,,
624,,
625,,
626,,
627,451.4598083496094,204.36038208007812
628,456.0175476074219,205.46365356445312
629,460.70782470703125,208.51992797851562
630,464.552490234375,206.41481018066406
631,467.0453186035156,209.44363403320312
632,469.4548034667969,209.08372497558594
633,470.8475646972656,211.0961456298828
634,471.23309326171875,211.1013946533203
635,470.7922058105469,211.2628936767578
636,470.943359375,208.3662109375
637,470.691162109375,207.6825408935547
638,469.3870849609375,206.43283081054688
639,468.7232666015625,206.07969665527344
640,467.958740234375,206.35122680664062
641,466.99798583984375,207.05172729492188
642,465.560546875,206.45468139648438
643,464.6464538574219,206.56802368164062
644,462.95556640625,202.8082733154297
645,461.10919189453125,203.56309509277344
646,459.5945739746094,205.1878204345703
647,457.9031982421875,206.14218139648438
648,453.7939147949219,205.78732299804688
649,451.2103271484375,201.98117065429688
650,416.4706726074219,273.1810302734375
651,450.2437744140625,195.24205017089844
652,448.8257751464844,200.42459106445312
653,452.2511291503906,181.6034393310547
654,450.54876708984375,245.48426818847656
655,445.7923889160156,200.94845581054688
656,438.6510314941406,213.74151611328125
657,460.058349609375,175.7392578125
658,457.5801086425781,214.7387237548828
659,446.30279541015625,193.27081298828125
660,711.686767578125,-510.34051513671875
661,445.1207580566406,194.92282104492188
662,445.904541015625,190.48550415039062
663,416.5028991699219,78.30551147460938
664,448.4984130859375,191.4077606201172
665,441.9714660644531,193.54747009277344
666,351.4148254394531,301.7557678222656
667,419.97332763671875,80.4289321899414
668,419.557373046875,80.57394409179688
669,424.6168212890625,225.9279327392578
670,430.1497802734375,221.70057678222656
671,440.4220886230469,200.95545959472656
672,439.6235046386719,200.5194091796875
673,425.6453552246094,80.55848693847656
674,421.8929748535156,81.32062530517578
675,446.13470458984375,205.19927978515625
676,422.0016784667969,82.04922485351562
677,440.912109375,205.30311584472656
678,428.6605529785156,91.14586639404297
679,435.9045715332031,221.5139923095703
680,433.8551940917969,204.6903076171875
681,437.9225158691406,204.49368286132812
682,425.2762756347656,212.7584228515625
683,370.6508483886719,275.6537780761719
684,,
685,,
686,,
687,,
688,,
689,,
690,385.2466125488281,207.89793395996094
691,377.9473571777344,206.04759216308594
692,372.2222595214844,204.91036987304688
693,370.82794189453125,201.74758911132812
694,369.789794921875,198.30430603027344
695,351.5889587402344,221.714111328125
696,369.758544921875,196.9240264892578
697,370.8381652832031,198.29287719726562
698,368.07763671875,197.8072967529297
699,372.8233947753906,195.3351593017578
700,372.4325256347656,194.99005126953125
701,373.0498352050781,195.43540954589844
702,375.58209228515625,194.39466857910156
703,376.46142578125,193.91835021972656
704,378.52423095703125,194.58941650390625
705,383.187744140625,195.19322204589844
706,,
707,,
708,,
709,,
710,,
711,436.0928649902344,191.9776611328125
712,452.0255126953125,172.87619018554688
713,441.04681396484375,199.7913055419922
714,436.3074951171875,207.156494140625
715,433.8780212402344,173.53311157226562
716,439.2684326171875,221.64308166503906
717,422.380859375,236.6329803466797
718,444.96697998046875,190.415771484375
719,453.5216979980469,238.61326599121094
720,445.58013916015625,189.73406982421875
721,455.5309753417969,172.02740478515625
722,434.9249572753906,209.75762939453125
723,435.0931701660156,209.36460876464844
724,512.8809814453125,7.3544816970825195
725,437.58538818359375,194.18478393554688
726,445.9129943847656,172.83798217773438
727,438.8548889160156,218.98678588867188
728,450.4499206542969,214.1553955078125
729,445.3829345703125,213.0272979736328
730,407.1340026855469,284.2080993652344
731,433.09881591796875,179.92520141601562
732,412.6786193847656,379.4220886230469
733,447.0635070800781,209.96597290039062
734,426.02667236328125,299.1163330078125
735,501.6996154785156,180.59503173828125
736,425.0474853515625,296.4252624511719
737,458.910400390625,184.18955993652344
738,,
739,112.81686401367188,350.10125732421875
740,,
741,400.6920471191406,234.30972290039062
742,389.9281311035156,241.3197784423828
743,481.8742370605469,175.23753356933594
744,485.08038330078125,179.99974060058594
745,471.5231628417969,186.49195861816406
746,371.6061706542969,175.90975952148438
747,418.95074462890625,79.69261932373047
748,686.1266479492188,435.4793701171875
749,418.787353515625,79.63720703125
750,477.0747985839844,185.9378204345703
751,503.7972106933594,229.1082763671875
752,477.4248046875,222.92872619628906
753,235.05702209472656,193.15260314941406
754,-2056.798828125,433.68621826171875
755,18.723384857177734,270.2744445800781
756,413.1329040527344,191.6798095703125
757,66.07715606689453,329.75921630859375
758,439.9823303222656,230.6820068359375
759,,
760,,
761,452.41241455078125,211.3544921875
762,469.74273681640625,236.50027465820312
763,396.47442626953125,164.37863159179688
764,268.4745178222656,268.9893798828125
765,682.9185791015625,1227.591796875
766,473.57733154296875,167.3238067626953
767,448.2978515625,248.45953369140625
768,444.30133056640625,221.531494140625
769,448.6206970214844,227.3685760498047
770,448.02044677734375,226.22718811035156
771,378.5657958984375,294.3513488769531
772,461.734130859375,170.9329071044922
773,443.83056640625,205.49209594726562
774,444.2208251953125,218.61949157714844
775,470.30865478515625,206.92214965820312
776,442.3067932128906,214.8472442626953
777,443.59588623046875,242.2681121826172
778,444.11346435546875,243.29412841796875
779,445.2833557128906,203.28549194335938
780,443.32073974609375,209.093994140625
781,426.2289733886719,240.81253051757812
782,443.4073181152344,213.30462646484375
783,440.1048278808594,312.00750732421875
784,443.0887451171875,207.5604705810547
785,442.5672607421875,206.7147979736328
786,438.08984375,202.4079132080078
787,436.3582458496094,206.3721466064453
788,434.6571044921875,203.91920471191406
789,440.0775146484375,212.8070831298828
790,,
791,,
792,,
793,,
794,,
795,,
796,404.0268249511719,233.06094360351562
797,423.0731201171875,236.68145751953125
798,363.1705017089844,246.77078247070312
799,443.3308410644531,85.91986846923828
800,97.67431640625,175.64126586914062
801,,
802,,
803,,
804,,
805,103.4819564819336,166.47886657714844
806,,
807,,
808,,
809,,
810,,
811,,
812,,
813,,
814,,
815,363.7644958496094,242.26808166503906
816,362.7392272949219,239.95220947265625
817,361.4128112792969,239.29708862304688
818,366.6002502441406,233.67340087890625
819,378.2868957519531,240.4060516357422
820,376.5379943847656,236.40284729003906
821,391.0361633300781,224.0907745361328
822,,
823,376.4770202636719,232.64796447753906
824,377.36248779296875,228.16673278808594
825,377.828369140625,225.91183471679688
826,377.6402587890625,227.6005859375
827,377.8570556640625,222.39495849609375
828,377.9269104003906,228.57443237304688
829,377.3705749511719,220.18589782714844
830,379.76763916015625,224.6392822265625
831,406.6734313964844,276.0925598144531
832,310.67108154296875,197.78631591796875
833,380.6611022949219,224.68603515625
834,380.2144470214844,223.92892456054688
835,379.0163879394531,223.9368896484375
836,378.7333068847656,223.71414184570312
837,377.7934875488281,225.05670166015625
838,431.609375,255.3139190673828
839,378.67913818359375,228.7118377685547
840,384.30841064453125,53.74171447753906
841,380.3110656738281,226.19448852539062
842,437.1969299316406,254.0067596435547
843,435.81365966796875,255.14251708984375
844,381.9174499511719,231.47793579101562
845,381.2952880859375,230.81910705566406
846,470.95233154296875,238.65916442871094
847,380.0543518066406,229.93409729003906
848,426.9826965332031,257.33746337890625
849,485.4385070800781,229.0750732421875
850,435.7681884765625,254.55055236816406
851,381.6051330566406,231.97799682617188
852,436.3590393066406,254.46554565429688
853,383.64654541015625,233.60299682617188
854,444.8187255859375,249.7855224609375
855,384.8199157714844,228.8831329345703
856,384.5075378417969,232.2154541015625
857,435.04974365234375,255.15321350097656
858,400.8092346191406,208.39532470703125
859,385.776123046875,235.42050170898438
860,385.1122741699219,234.22999572753906
861,383.84130859375,234.25013732910156
862,384.2262878417969,233.15284729003906
863,358.8865966796875,245.1482391357422
864,58.79316711425781,501.42047119140625
865,412.75323486328125,69.3984375
866,383.423095703125,229.8743438720703
867,384.0768737792969,235.3009796142578
868,335.61376953125,264.1017150878906
869,310.7257385253906,335.0399169921875
870,384.1459045410156,242.5398406982422
871,382.1491394042969,235.76380920410156
872,381.02960205078125,233.18359375
873,472.1092529296875,127.02847290039062
874,381.8748474121094,238.13211059570312
875,503.29876708984375,234.10433959960938
876,381.5176696777344,238.77316284179688
877,531.3297729492188,227.98143005371094
878,518.8396606445312,238.725341796875
879,384.63824462890625,234.2593994140625
880,309.7065124511719,342.46142578125
881,309.6968994140625,342.979248046875
882,445.5105895996094,255.7154541015625
883,311.45037841796875,272.6845397949219
884,485.748291015625,228.88999938964844
885,506.43719482421875,236.2736053466797
886,421.2845764160156,190.3322296142578
887,,
888,393.8644714355469,248.18711853027344
889,457.28515625,276.4859313964844
